Command,Shell,Exit code,User time (us),System time (us),Max RSS (Bytes),Page Reclaims,Page Faults,Voluntary Context Switches,Involuntary Context Switches,Wall clock (us)
"ls -lusr","",0,734,4054,1720320,436,0,0,21,23762
"ls -lusr","",0,730,4130,2129920,461,0,0,21,23904
"ls -lusr","",0,719,3287,1949696,450,0,0,19,23835
"ls -lusr","",0,764,3989,1720320,436,0,0,21,23699
"ls -lusr","",0,769,4028,1720320,436,0,0,20,23897
"ls -lusr","",0,745,4135,1949696,450,0,0,21,23852
"ls -lusr","",0,696,3998,1933312,449,0,0,20,23741
"ls -lusr","",0,730,2106,1982464,452,0,0,19,23706
"ls -lusr","",0,736,3552,1687552,434,0,0,21,23632
"ls -lusr","",0,728,4047,1966080,451,0,0,23,24148
"ls -lusr","",0,749,2908,1949696,450,0,0,20,23983
"ls -lusr","",0,725,2083,1949696,450,0,0,21,23894
"ls -lusr","",0,737,3993,1933312,449,0,0,20,23697
"ls -lusr","",0,706,3981,1949696,450,0,0,21,23851
"ls -lusr","",0,719,4002,1949696,450,0,0,21,23685
"ls -lusr","",0,707,4003,1802240,441,0,0,20,24046
"ls -lusr","",0,709,2035,1949696,451,0,0,20,23748
"ls -lusr","",0,747,4133,2048000,456,0,0,20,24225
"ls -lusr","",0,750,3642,1802240,441,0,0,20,24293
"ls -lusr","",0,750,3988,1687552,434,0,0,22,23776
"ls -lusr","",0,740,4035,1687552,434,0,0,20,23997
"ls -lusr","",0,746,2407,2146304,462,0,0,17,23750
"ls -lusr","",0,727,4051,1867776,445,0,0,22,24057
"ls -lusr","",0,717,3509,1687552,434,0,0,21,23906
