Command,Shell,Exit code,User time (us),System time (us),Max RSS (Bytes),Page Reclaims,Page Faults,Voluntary Context Switches,Involuntary Context Switches,Wall clock (us)
ps Au,,0,9507,30814,3112960,898,1,0,18,41948
ps Au,,0,9471,30297,3080192,896,1,0,14,41340
ps Au,,0,9453,30271,2998272,892,1,0,17,41303
ps Au,,0,9495,30307,3293184,909,1,0,18,41468
ps Au,,0,9467,30195,2998272,894,1,0,19,41224
ps Au,,0,9469,30466,2768896,878,1,0,20,42020
ps Au,,0,9419,30551,2998272,892,1,0,21,41606
ps Au,,0,9452,30237,2768896,878,1,0,20,41383
ps Au,,0,9452,31037,2768896,880,1,0,23,42113
ps Au,,0,9513,30479,3244032,906,1,0,20,41646
ps Au,,0,9470,30403,2768896,879,1,0,19,41457
ps Au,,0,9485,30393,3309568,910,1,0,19,41444
ps Au,,0,9567,31162,3506176,923,1,0,19,42410
ps Au,,0,9524,30967,2899968,885,1,0,19,42274
ps Au,,0,9471,30327,2981888,890,1,0,16,41380
ps Au,,0,9505,30812,3080192,896,1,0,18,41903
ps Au,,0,9456,30328,3080192,896,1,0,17,41347
ps Au,,0,9507,30487,3112960,898,1,0,19,41592
ps Au,,0,9556,30587,3309568,912,1,0,16,41765
ps Au,,0,9477,30652,3293184,909,1,0,17,41857
ps Au,,0,9472,30391,3080192,898,1,0,20,41457
ps Au,,0,9465,30165,2785280,879,1,0,20,41104
ps Au,,0,9521,30585,3014656,893,1,0,18,41721
ps Au,,0,9475,30693,2785280,879,1,0,19,41921
ps Au,,0,9485,30186,3112960,899,1,0,17,41205
ps Au,,0,9512,30311,3014656,893,1,0,18,41434
ps Au,,0,9552,31327,3211264,905,1,0,20,42568
ps Au,,0,9529,31062,3014656,893,1,0,18,42515
ps Au,,0,9492,30383,3129344,900,1,0,17,41686
ps Au,,0,9455,30392,3145728,900,1,0,20,41361
ps Au,,0,9500,30760,3080192,896,1,0,17,41876
ps Au,,0,9448,30190,3112960,898,1,0,18,41160
ps Au,,0,9453,30411,3080192,896,1,0,19,41414
ps Au,,0,9454,30387,3293184,909,1,0,17,41405
ps Au,,0,9503,30213,3129344,900,1,0,19,41273
ps Au,,0,9441,30147,2998272,892,1,0,19,41156
ps Au,,0,9424,30120,3112960,899,1,0,17,41097
ps Au,,0,9427,30500,3096576,897,1,0,18,41405
ps Au,,0,9650,32068,3784704,941,1,1,20,44477
ps Au,,0,9462,30128,3129344,900,1,0,20,41095
ps Au,,0,9476,30373,3096576,898,1,0,18,41571
ps Au,,0,9451,30362,2998272,893,1,0,20,41326
ps Au,,0,9471,30417,3014656,894,1,0,19,41522
ps Au,,0,9450,30219,3129344,900,1,0,19,41471
ps Au,,0,9479,30441,3096576,898,1,0,17,41645
ps Au,,0,9451,30270,3129344,902,1,0,19,41382
ps Au,,0,9453,30123,3014656,894,1,0,18,41164
ps Au,,0,9442,30384,3080192,897,1,0,19,41586
ps Au,,0,9462,30288,2998272,893,1,0,18,41515
ps Au,,0,9449,30168,2768896,879,1,0,17,41243
ps Au,,0,9603,31032,3014656,894,1,0,19,42376
ps Au,,0,9455,30607,2785280,880,1,0,19,41618
ps Au,,0,9465,30447,3129344,900,1,0,19,41812
ps Au,,0,9460,30387,3014656,894,1,0,19,41483
ps Au,,0,9468,30288,2916352,888,1,0,18,41492
ps Au,,0,9426,30276,3129344,900,1,0,18,41439
ps Au,,0,9453,30354,3325952,912,1,0,17,41468
ps Au,,0,9461,30167,3080192,897,1,0,17,41418
ps Au,,0,9455,30334,3227648,906,1,0,17,41547
ps Au,,0,9467,30396,3014656,894,1,0,18,41631
ps Au,,0,9450,30443,3080192,897,1,0,17,41529
ps Au,,0,9411,30385,3129344,900,1,0,19,41311
ps Au,,0,9462,30697,3096576,900,1,0,18,41769
ps Au,,0,9464,30715,3309568,911,1,0,18,42033
ps Au,,0,9488,30573,3129344,902,1,0,20,41596
ps Au,,0,9500,30312,3129344,900,1,0,19,41538
ps Au,,0,9465,30276,2965504,893,1,0,20,41403
ps Au,,0,9471,30296,2965504,891,1,0,19,41649
ps Au,,0,9465,30407,2785280,880,1,0,19,41581
ps Au,,0,9496,30320,3129344,900,1,0,19,41622
ps Au,,0,9461,30366,3129344,900,1,0,20,41554
ps Au,,0,9455,30352,3096576,898,1,0,16,41481
ps Au,,0,9486,30329,3211264,905,1,0,18,41491
ps Au,,0,9436,30212,3014656,894,1,0,18,41282
ps Au,,0,9502,30636,3129344,900,1,0,19,41823
ps Au,,0,9448,30717,3129344,900,1,0,20,42276
ps Au,,0,9471,30255,3129344,900,1,0,20,41572
ps Au,,0,9446,30207,3129344,900,1,0,18,41325
ps Au,,0,9477,30429,2998272,893,1,0,19,41625
ps Au,,0,9422,30213,3129344,900,1,0,20,41420
ps Au,,0,9420,30389,3325952,912,1,0,17,41541
ps Au,,0,9427,30187,3129344,900,1,0,19,41358
ps Au,,0,9451,30240,3014656,894,1,0,18,41447
ps Au,,0,9429,30335,3309568,911,1,0,17,41500
ps Au,,0,9475,30276,2965504,891,1,0,18,41395
ps Au,,0,9445,30628,2785280,880,1,0,18,41815
ps Au,,0,9485,30612,2998272,893,1,0,20,41814
ps Au,,0,9429,30655,3031040,895,1,0,20,41724
ps Au,,0,9439,30270,3129344,900,1,0,17,41393
