Command,Shell,Exit code,User time (us),System time (us),Max RSS (Bytes),Page Reclaims,Page Faults,Voluntary Context Switches,Involuntary Context Switches,Wall clock (us)
"rosie match -o line 'find:[0-9]{5}' /users/jennings/Data/syslog10k >/tmp/results.pid","/bin/bash -c",0,31045,4631,12959744,1389,4,1,5,57068
"rosie match -o line 'find:[0-9]{5}' /users/jennings/Data/syslog10k >/tmp/results.pid","/bin/bash -c",0,31213,4620,12812288,1380,4,1,5,57527
"rosie match -o line 'find:[0-9]{5}' /users/jennings/Data/syslog10k >/tmp/results.pid","/bin/bash -c",0,31177,4657,12812288,1380,4,1,5,57372
"rosie match -o line 'find:[0-9]{5}' /users/jennings/Data/syslog10k >/tmp/results.pid","/bin/bash -c",0,31095,4660,12926976,1387,4,1,5,57427
"rosie match -o line 'find:[0-9]{5}' /users/jennings/Data/syslog10k >/tmp/results.pid","/bin/bash -c",0,31044,4683,13025280,1389,4,1,6,57394
"rosie match -o line 'find:[0-9]{5}' /users/jennings/Data/syslog10k >/tmp/results.pid","/bin/bash -c",0,30888,4651,12795904,1379,4,1,4,57339
"rosie match -o line 'find:[0-9]{5}' /users/jennings/Data/syslog10k >/tmp/results.pid","/bin/bash -c",0,30816,4644,12845056,1382,4,1,5,57488
"rosie match -o line 'find:[0-9]{5}' /users/jennings/Data/syslog10k >/tmp/results.pid","/bin/bash -c",0,31097,4624,12795904,1379,4,1,4,57533
"rosie match -o line 'find:[0-9]{5}' /users/jennings/Data/syslog10k >/tmp/results.pid","/bin/bash -c",0,31044,4593,12812288,1380,4,1,5,57602
"rosie match -o line 'find:[0-9]{5}' /users/jennings/Data/syslog10k >/tmp/results.pid","/bin/bash -c",0,30931,4652,12812288,1380,4,1,5,57350
"rosie match -o line 'find:[0-9]{5}' /users/jennings/Data/syslog10k >/tmp/results.pid","/bin/bash -c",0,31093,4692,12812288,1379,4,1,5,57291
"rosie match -o line 'find:[0-9]{5}' /users/jennings/Data/syslog10k >/tmp/results.pid","/bin/bash -c",0,31222,4693,12812288,1379,4,1,5,57628
"rosie match -o line 'find:[0-9]{5}' /users/jennings/Data/syslog10k >/tmp/results.pid","/bin/bash -c",0,31266,4662,12795904,1378,4,1,4,57792
"rosie match -o line 'find:[0-9]{5}' /users/jennings/Data/syslog10k >/tmp/results.pid","/bin/bash -c",0,31177,4638,12795904,1374,4,1,6,57437
"rosie match -o line 'find:[0-9]{5}' /users/jennings/Data/syslog10k >/tmp/results.pid","/bin/bash -c",0,30868,4625,12812288,1380,4,1,5,57204
